96	47	0	1082599663
102	71	0	1082602684
102	57	0	1082603045
103	58	0	1082605188
103	58	0	1082605197
102	71	0	1082607708
104	55	0	1082621116
105	71	0	1082621283
104	60	0	1082621566
104	7	0	1082621651
104	32	0	1082622103
104	106	0	1082622417
104	80	0	1082622850
43	101	0	1082623671
35	104	0	1082626917
35	103	0	1082627495
33	107	0	1082627779
33	108	0	1082628343
35	109	0	1082628540
110	111	0	1082629153
33	57	0	1082630061
35	112	0	1082630316
35	108	0	1082630340
78	108	0	1082631107
113	104	0	1082631276
100	114	0	1082631373
55	89	0	1082632175
55	104	0	1082632209
55	67	0	1082632251
28	57	0	1082633570
86	57	0	1082633810
43	115	0	1082634306
43	116	0	1082634880
43	116	0	1082634912
43	78	0	1082635439
79	57	0	1082635859
95	31	0	1082637030
117	99	0	1082637952
118	119	0	1082638288
118	119	0	1082638304
119	118	0	1082638375
119	74	0	1082638450
118	119	0	1082638549
119	118	0	1082638572
118	57	0	1082638648
73	72	0	1082639001
117	119	0	1082639596
120	107	0	1082640086
71	105	0	1082640310
43	91	0	1082641131
25	121	0	1082641546
43	78	0	1082643028
0	122	0	1082643822
95	123	0	1082645046
124	125	0	1082645132
35	103	0	1082646264
43	78	0	1082647818
43	78	0	1082648460
35	123	0	1082648598
35	126	0	1082649228
35	127	0	1082649279
43	78	0	1082649512
43	128	0	1082649626
43	115	0	1082649789
8	119	0	1082649932
78	57	0	1082650331
35	108	0	1082651446
123	108	0	1082651574
35	108	0	1082651746
123	60	0	1082651822
123	71	0	1082652024
35	108	0	1082652527
35	111	0	1082652868
123	84	0	1082653111
84	123	0	1082653225
31	129	0	1082653291
35	111	0	1082653325
123	84	0	1082653368
71	123	0	1082654256
123	7	0	1082654513
130	29	0	1082654841
98	125	0	1082655625
102	71	0	1082656004
102	71	0	1082656365
102	62	0	1082656642
102	116	0	1082656739
102	71	0	1082657123
130	29	0	1082659096
68	94	0	1082659786
68	123	0	1082659804
68	78	0	1082659815
131	29	0	1082659834
35	98	0	1082660167
35	132	0	1082660212
35	59	0	1082660254
35	133	0	1082660456
35	132	0	1082660529
35	80	0	1082660682
102	71	0	1082660959
102	134	0	1082661180
132	134	0	1082661264
134	132	0	1082661305
35	132	0	1082661315
102	134	0	1082661327
18	51	0	1082661550
132	134	0	1082661558
102	134	0	1082661626
102	134	0	1082661674
134	132	0	1082661680
132	134	0	1082661744
35	132	0	1082661758
35	132	0	1082662212
35	132	0	1082663009
8	108	0	1082665072
8	108	0	1082666066
61	135	0	1082667064
95	31	0	1082667612
136	137	0	1082668657
95	136	0	1082668856
18	119	0	1082669059
43	89	0	1082669070
95	136	0	1082669084
136	137	0	1082669093
18	138	0	1082669503
43	59	0	1082670054
43	87	0	1082670146
43	101	0	1082670217
43	89	0	1082670270
18	110	0	1082670279
43	89	0	1082670485
8	31	0	1082670509
43	89	0	1082670658
43	89	0	1082670829
102	62	0	1082671042
102	71	0	1082671089
37	85	0	1082671140
139	104	0	1082671177
102	71	0	1082671667
37	85	0	1082672160
37	100	0	1082672366
37	100	0	1082673121
37	100	0	1082673163
102	100	0	1082673258
37	100	0	1082673368
102	100	0	1082673375
37	60	0	1082674333
74	119	0	1082674337
37	80	0	1082674444
43	140	0	1082674586
43	140	0	1082674682
43	73	0	1082675157
43	126	0	1082675284
123	134	0	1082677447
139	123	0	1082677812
18	81	0	1082677904
18	81	0	1082678199
18	81	0	1082678323
104	55	0	1082678526
18	81	0	1082678584
123	134	0	1082678651
104	57	0	1082678715
104	62	0	1082678729
18	81	0	1082678732
104	60	0	1082678811
104	134	0	1082678995
123	134	0	1082679313
70	71	0	1082680214
134	123	0	1082680446
8	31	0	1082680581
62	104	0	1082680607
71	70	0	1082680842
141	57	0	1082680944
123	134	0	1082681030
123	134	0	1082681219
142	31	0	1082681372
143	98	0	1082681681
143	104	0	1082681822
143	120	0	1082681956
8	108	0	1082682060
102	108	0	1082683283
102	62	0	1082683465
102	62	0	1082684176
102	108	0	1082684314
47	80	0	1082684317
94	80	0	1082684499
144	47	0	1082684541
94	62	0	1082684551
144	94	0	1082684681
94	108	0	1082684685
144	94	0	1082684813
144	47	0	1082684949
144	94	0	1082685111
144	47	0	1082685314
144	47	0	1082685456
94	108	0	1082685527
95	47	0	1082685739
94	108	0	1082685872
95	94	0	1082686140
95	94	0	1082686308
95	47	0	1082686358
95	94	0	1082686527
104	143	0	1082687754
104	62	0	1082687768
5	145	0	1082688636
43	59	0	1082709203
43	104	0	1082709245
62	94	0	1082709668
43	31	0	1082711710
113	104	0	1082713081
33	108	0	1082713259
35	104	0	1082713415
35	108	0	1082713493
35	146	0	1082713985
43	31	0	1082714593
18	119	0	1082715559
8	135	0	1082716651
8	147	0	1082716671
8	148	0	1082716729
8	149	0	1082716776
8	150	0	1082716862
8	151	0	1082716954
8	152	0	1082716974
8	57	0	1082716991
8	57	0	1082717000
8	134	0	1082717023
8	21	0	1082717044
8	7	0	1082717142
8	153	0	1082717237
8	120	0	1082717357
0	134	0	1082717993
2	154	0	1082718237
35	108	0	1082718370
2	154	0	1082718430
29	131	0	1082718884
2	57	0	1082719401
67	55	0	1082721165
35	155	0	1082724270
130	29	0	1082725134
100	50	0	1082726116
100	33	0	1082726345
8	7	0	1082726568
35	72	0	1082727611
95	94	0	1082728281
8	75	0	1082729426
8	7	0	1082729655
8	156	0	1082730498
18	157	0	1082731120
8	57	0	1082731274
8	31	0	1082731606
43	128	0	1082735858
104	134	0	1082735879
104	128	0	1082735955
43	128	0	1082736123
43	128	0	1082736176
43	128	0	1082736216
50	100	0	1082736329
0	158	0	1082736365
43	73	0	1082737862
43	128	0	1082738036
159	71	0	1082740099
128	7	0	1082740948
35	146	0	1082741242
35	108	0	1082741311
35	104	0	1082741398
35	128	0	1082741429
8	7	0	1082741464
33	100	0	1082745220
160	161	0	1082746334
162	71	0	1082747726
31	163	0	1082748705
57	7	0	1082749452
31	57	0	1082749623
40	75	0	1082749964
40	119	0	1082750036
40	131	0	1082750072
40	164	0	1082750110
40	165	0	1082750145
40	156	0	1082750164
40	166	0	1082750210
40	167	0	1082750232
40	168	0	1082750248
40	133	0	1082750278
55	67	0	1082750368
40	55	0	1082750393
55	153	0	1082750421
55	169	0	1082750496
55	170	0	1082750514
55	171	0	1082750526
102	100	0	1082750860
50	156	0	1082750965
31	129	0	1082751108
7	57	0	1082751742
7	163	0	1082751835
102	62	0	1082752582
102	172	0	1082752751
66	153	0	1082753141
31	25	0	1082753641
95	162	0	1082754961
8	57	0	1082755436
40	55	0	1082755480
8	19	0	1082755702
8	164	0	1082755743
8	60	0	1082755904
102	108	0	1082756732
31	154	0	1082756853
31	108	0	1082756917
31	173	0	1082756994
174	49	0	1082757021
102	84	0	1082757502
123	108	0	1082757593
163	7	0	1082757772
102	62	0	1082758236
37	127	0	1082758487
102	62	0	1082758510
102	62	0	1082758569
18	108	0	1082758617
102	62	0	1082758677
102	62	0	1082758753
160	163	0	1082758766
160	163	0	1082758768
37	108	0	1082758816
40	62	0	1082758848
102	62	0	1082758936
175	62	0	1082758956
40	62	0	1082758958
175	62	0	1082759050
40	62	0	1082759073
160	62	0	1082759105
102	62	0	1082759111
40	62	0	1082759116
175	62	0	1082759162
40	62	0	1082759165
160	62	0	1082759175
102	62	0	1082759190
31	163	0	1082759192
175	62	0	1082759213
40	62	0	1082759245
175	62	0	1082759303
40	62	0	1082759310
160	62	0	1082759319
102	62	0	1082759345
40	176	0	1082759370
40	176	0	1082759374
163	177	0	1082759396
163	176	0	1082759413
31	174	0	1082759425
31	176	0	1082759441
175	62	0	1082759466
163	178	0	1082759468
40	62	0	1082759506
31	178	0	1082759520
40	62	0	1082759539
40	62	0	1082759636
40	62	0	1082759659
40	62	0	1082759743
160	62	0	1082759770
95	163	0	1082759884
40	62	0	1082759998
40	176	0	1082760055
40	176	0	1082760095
40	62	0	1082760126
40	176	0	1082760151
40	62	0	1082760214
160	62	0	1082760225
31	176	0	1082760229
40	176	0	1082760239
31	176	0	1082760320
40	176	0	1082760324
40	62	0	1082760356
40	179	0	1082760371
31	176	0	1082760454
40	62	0	1082760471
160	62	0	1082760486
40	176	0	1082760490
40	179	0	1082760512
176	31	0	1082760633
40	62	0	1082760668
40	176	0	1082760685
179	176	0	1082760694
179	176	0	1082760701
179	180	0	1082760770
40	176	0	1082760774
179	181	0	1082760824
40	179	0	1082760907
40	89	0	1082760927
40	62	0	1082760957
31	176	0	1082760983
40	179	0	1082761090
40	62	0	1082761113
40	176	0	1082761126
176	179	0	1082761158
176	179	0	1082761222
176	31	0	1082761270
40	179	0	1082761300
40	176	0	1082761355
40	179	0	1082761360
31	176	0	1082761381
40	62	0	1082761387
182	183	0	1082761481
40	62	0	1082761670
176	31	0	1082761714
31	176	0	1082761774
40	176	0	1082761821
176	31	0	1082761844
174	31	0	1082761883
31	176	0	1082761899
31	174	0	1082761929
40	167	0	1082762000
174	31	0	1082762126
40	167	0	1082762237
40	176	0	1082762245
176	31	0	1082762257
62	173	0	1082762279
173	62	0	1082762297
62	173	0	1082762307
173	62	0	1082762336
40	167	0	1082762347
40	176	0	1082762371
31	174	0	1082762390
62	173	0	1082762402
173	62	0	1082762433
40	167	0	1082762438
8	31	0	1082762460
40	176	0	1082762473
62	173	0	1082762476
31	176	0	1082762483
174	31	0	1082762517
31	174	0	1082762611
40	167	0	1082762645
40	176	0	1082762674
40	167	0	1082762684
40	167	0	1082762692
62	154	0	1082762737
173	62	0	1082762749
40	176	0	1082762768
176	31	0	1082762776
40	167	0	1082762783
174	31	0	1082762794
62	173	0	1082762808
173	62	0	1082762872
62	173	0	1082762893
40	167	0	1082762941
40	176	0	1082762963
40	176	0	1082762996
31	174	0	1082763017
40	176	0	1082763018
174	31	0	1082763210
174	31	0	1082763231
31	174	0	1082763310
40	176	0	1082763388
40	167	0	1082763401
173	62	0	1082763405
62	173	0	1082763464
40	167	0	1082763499
40	167	0	1082763600
40	176	0	1082763628
40	167	0	1082763653
40	176	0	1082763676
173	62	0	1082763703
62	173	0	1082763721
40	167	0	1082764013
40	176	0	1082764066
40	176	0	1082764348
40	176	0	1082764380
40	176	0	1082764726
8	31	0	1082764739
40	176	0	1082764741
40	184	0	1082764751
40	167	0	1082764765
184	146	0	1082764926
184	31	0	1082765093
40	184	0	1082765160
40	176	0	1082765177
31	184	0	1082765317
185	184	0	1082765326
139	184	0	1082765334
154	31	0	1082765335
31	154	0	1082765358
184	185	0	1082765391
154	62	0	1082765449
40	176	0	1082765558
102	176	0	1082765609
186	185	0	1082765753
184	96	0	1082765842
102	96	0	1082765877
186	185	0	1082765895
40	184	0	1082765985
40	184	0	1082766007
40	185	0	1082766048
40	184	0	1082766056
40	185	0	1082766129
184	62	0	1082766306
40	167	0	1082766341
186	185	0	1082766411
62	154	0	1082766483
62	184	0	1082766522
102	57	0	1082766618
102	62	0	1082766673
186	185	0	1082766732
102	187	0	1082766936
188	174	0	1082766944
188	174	0	1082766995
139	184	0	1082767092
186	185	0	1082767095
184	108	0	1082767113
139	184	0	1082767413
188	7	0	1082767956
101	96	0	1082767959
139	184	0	1082768102
40	85	0	1082768241
40	187	0	1082768524
100	99	0	1082769241
100	189	0	1082769860
190	174	0	1082769878
100	189	0	1082769881
100	189	0	1082769911
100	189	0	1082769980
100	189	0	1082770002
102	191	0	1082770053
100	189	0	1082770114
100	189	0	1082770155
100	189	0	1082770168
100	189	0	1082770219
100	189	0	1082770244
100	189	0	1082770255
100	189	0	1082770267
100	189	0	1082770273
192	148	0	1082770316
100	99	0	1082770326
192	189	0	1082770368
190	77	0	1082770403
100	189	0	1082770419
100	189	0	1082770427
189	108	0	1082770493
100	189	0	1082770514
192	189	0	1082770540
108	123	0	1082770830
102	108	0	1082770830
102	189	0	1082770915
102	108	0	1082771103
102	108	0	1082771192
40	191	0	1082771989
193	148	0	1082773129
193	194	0	1082773594
175	19	0	1082775359
175	60	0	1082775364
175	148	0	1082775380
175	119	0	1082775385
175	131	0	1082775390
175	85	0	1082775399
175	96	0	1082775423
175	71	0	1082775447
175	57	0	1082775451
175	7	0	1082775456
175	195	0	1082775659
175	196	0	1082775667
175	197	0	1082775671
175	198	0	1082775680
175	199	0	1082775684
175	189	0	1082775688
175	191	0	1082775693
175	200	0	1082775697
175	187	0	1082775701
175	201	0	1082775708
175	184	0	1082775713
175	202	0	1082775718
175	179	0	1082775731
175	180	0	1082775740
175	176	0	1082775745
175	183	0	1082775753
175	174	0	1082775760
175	165	0	1082776512
203	204	0	1082781313
203	103	0	1082781353
203	183	0	1082781636
188	143	0	1082782188
2	184	0	1082800184
2	31	0	1082800962
198	57	0	1082801087
62	184	0	1082801384
62	198	0	1082801545
62	183	0	1082801592
198	100	0	1082801875
193	198	0	1082803272
193	205	0	1082803366
193	206	0	1082803425
203	122	0	1082803627
120	190	0	1082803777
174	190	0	1082803804
203	128	0	1082803825
62	198	0	1082803874
100	183	0	1082803877
100	207	0	1082803980
62	45	0	1082804057
62	198	0	1082805118
100	87	0	1082805656
190	120	0	1082806359
190	174	0	1082806372
102	176	0	1082806461
198	19	0	1082806563
183	100	0	1082806622
102	131	0	1082806670
198	208	0	1082806921
100	183	0	1082807044
35	104	0	1082807406
102	209	0	1082807459
35	208	0	1082807551
183	100	0	1082808057
208	198	0	1082808182
198	208	0	1082808400
198	209	0	1082808563
100	183	0	1082808897
183	100	0	1082810293
175	100	0	1082811737
67	100	0	1082812140
31	197	0	1082812940
210	100	0	1082814358
211	208	0	1082814366
210	212	0	1082814602
210	92	0	1082814625
210	84	0	1082814672
188	198	0	1082814998
213	214	0	1082815869
102	108	0	1082815909
102	214	0	1082815952
102	81	0	1082815973
43	213	0	1082815993
102	214	0	1082816169
62	198	0	1082816171
62	198	0	1082816208
102	214	0	1082816318
102	214	0	1082816343
102	167	0	1082816428
213	108	0	1082816443
214	66	0	1082816503
102	214	0	1082816532
213	214	0	1082816539
40	214	0	1082816544
40	215	0	1082816565
102	126	0	1082816642
214	61	0	1082816807
213	108	0	1082816905
175	216	0	1082817017
175	215	0	1082817039
175	217	0	1082817198
102	108	0	1082817366
218	123	0	1082817649
18	108	0	1082817776
62	126	0	1082818184
87	100	0	1082818313
102	167	0	1082818495
102	55	0	1082818682
62	126	0	1082818793
102	55	0	1082818831
213	55	0	1082818833
213	55	0	1082818882
62	126	0	1082819034
50	214	0	1082819205
18	174	0	1082819482
18	108	0	1082819510
43	213	0	1082819549
214	50	0	1082819627
43	213	0	1082819811
18	214	0	1082819940
18	214	0	1082819982
102	174	0	1082820400
43	213	0	1082820420
18	214	0	1082820780
102	174	0	1082820816
213	174	0	1082820829
50	214	0	1082820928
18	214	0	1082820952
213	214	0	1082821007
214	50	0	1082821055
18	214	0	1082821160
95	94	0	1082821356
95	31	0	1082821443
18	214	0	1082821444
95	163	0	1082821470
102	214	0	1082821497
102	214	0	1082821664
18	214	0	1082821750
143	184	0	1082821919
102	167	0	1082822025
219	213	0	1082822026
219	31	0	1082822127
18	214	0	1082822139
143	31	0	1082822237
102	174	0	1082822453
102	174	0	1082822544
174	213	0	1082822561
102	174	0	1082822627
102	174	0	1082822742
102	174	0	1082822936
175	220	0	1082823302
102	97	0	1082823817
2	31	0	1082824408
221	119	0	1082824466
40	221	0	1082824492
40	221	0	1082825016
40	222	0	1082825509
213	174	0	1082825685
40	96	0	1082825849
40	133	0	1082825996
50	214	0	1082826065
35	221	0	1082826127
35	220	0	1082826189
211	65	0	1082826379
95	223	0	1082826659
174	213	0	1082827071
213	174	0	1082827121
224	222	0	1082827452
35	220	0	1082827485
35	213	0	1082827525
175	222	0	1082827548
175	225	0	1082827561
220	160	0	1082827579
35	220	0	1082827594
43	225	0	1082827839
220	160	0	1082827979
35	220	0	1082828100
220	160	0	1082828354
55	213	0	1082828534
220	160	0	1082828540
220	160	0	1082828721
220	160	0	1082829021
160	220	0	1082829339
35	220	0	1082829480
35	213	0	1082829548
220	160	0	1082829858
203	220	0	1082830250
226	25	0	1082830381
210	227	0	1082831094
213	100	0	1082831767
228	229	0	1082832576
219	213	0	1082832711
95	230	0	1082832960
95	231	0	1082833021
102	220	0	1082833095
102	19	0	1082833416
102	85	0	1082833478
219	213	0	1082833600
219	213	0	1082833848
102	65	0	1082834001
211	65	0	1082834418
123	108	0	1082834591
102	184	0	1082834907
211	5	0	1082835132
102	184	0	1082835262
102	7	0	1082835474
62	201	0	1082835548
62	184	0	1082835586
102	92	0	1082835921
62	184	0	1082835933
8	232	0	1082837912
102	232	0	1082837981
8	96	0	1082838227
8	189	0	1082838336
165	233	0	1082839816
68	33	0	1082839924
68	33	0	1082839958
234	190	0	1082839992
68	184	0	1082840223
40	165	0	1082841461
40	31	0	1082841524
2	31	0	1082842283
2	131	0	1082842403
0	29	0	1082842765
40	31	0	1082843254
40	172	0	1082843266
102	165	0	1082844039
62	126	0	1082844717
62	198	0	1082845036
102	165	0	1082845344
62	91	0	1082845673
96	227	0	1082846205
96	227	0	1082846205
102	57	0	1082848135
190	135	0	1082848808
31	57	0	1082849260
130	29	0	1082850103
190	235	0	1082850128
31	236	0	1082850309
8	234	0	1082850411
100	33	0	1082850456
236	31	0	1082850477
96	190	0	1082850493
47	80	0	1082850562
47	80	0	1082850567
174	213	0	1082850870
175	232	0	1082851106
8	100	0	1082851120
47	51	0	1082851409
47	51	0	1082851413
47	174	0	1082851435
51	47	0	1082851484
47	51	0	1082851571
8	176	0	1082851790
96	190	0	1082851832
8	174	0	1082851844
51	47	0	1082851844
174	47	0	1082851933
95	47	0	1082852079
40	31	0	1082852111
8	174	0	1082852170
40	173	0	1082852250
8	174	0	1082852547
47	174	0	1082853087
11	174	0	1082853099
47	51	0	1082853179
174	47	0	1082853237
47	174	0	1082853261
11	174	0	1082853265
11	167	0	1082853302
11	174	0	1082853327
51	47	0	1082853360
174	47	0	1082853364
47	51	0	1082853413
11	80	0	1082853424
11	174	0	1082853451
47	174	0	1082853472
174	47	0	1082853595
11	174	0	1082853630
47	174	0	1082853652
11	174	0	1082853654
51	47	0	1082853683
47	51	0	1082853757
11	174	0	1082853772
174	47	0	1082853836
51	47	0	1082853853
11	174	0	1082853916
47	51	0	1082853936
11	174	0	1082853951
47	174	0	1082853968
11	174	0	1082854021
174	47	0	1082854050
51	47	0	1082854069
11	174	0	1082854144
11	174	0	1082854187
11	174	0	1082854210
219	213	0	1082854243
11	174	0	1082854275
87	219	0	1082854288
47	174	0	1082854340
47	51	0	1082854358
11	174	0	1082854435
174	47	0	1082854457
51	47	0	1082854458
8	174	0	1082854507
47	174	0	1082854552
11	174	0	1082854571
11	174	0	1082854649
174	47	0	1082854656
11	174	0	1082854727
8	174	0	1082854737
47	174	0	1082854811
11	174	0	1082854812
47	51	0	1082854832
8	174	0	1082854869
174	47	0	1082854907
8	208	0	1082854907
11	174	0	1082854919
47	174	0	1082855018
102	65	0	1082855043
102	51	0	1082855132
11	174	0	1082855149
102	65	0	1082855167
174	47	0	1082855179
51	47	0	1082855203
102	65	0	1082855271
11	174	0	1082855278
11	174	0	1082855299
47	51	0	1082855427
47	174	0	1082855473
174	47	0	1082855558
47	174	0	1082855615
47	174	0	1082855641
8	174	0	1082855643
8	208	0	1082855652
174	47	0	1082855740
174	47	0	1082855820
219	47	0	1082855939
8	174	0	1082855939
47	174	0	1082855992
143	184	0	1082856013
174	47	0	1082856124
219	47	0	1082856136
47	174	0	1082856245
143	221	0	1082856325
219	47	0	1082856335
174	47	0	1082856340
219	47	0	1082856351
219	47	0	1082856517
47	174	0	1082856520
219	47	0	1082856553
174	47	0	1082856654
47	174	0	1082856675
219	47	0	1082856713
174	47	0	1082856740
143	194	0	1082856749
47	174	0	1082856780
190	236	0	1082856802
219	47	0	1082856835
174	47	0	1082856959
219	47	0	1082857016
47	174	0	1082857074
219	94	0	1082857142
94	167	0	1082857161
219	47	0	1082857210
175	197	0	1082857221
219	94	0	1082857243
190	174	0	1082857244
219	94	0	1082857277
175	200	0	1082857344
174	47	0	1082857346
174	190	0	1082857384
190	174	0	1082857400
47	174	0	1082857422
174	190	0	1082857456
174	47	0	1082857464
190	174	0	1082857493
143	87	0	1082857510
174	190	0	1082857511
219	47	0	1082857512
190	174	0	1082857544
174	190	0	1082857600
143	237	0	1082857636
190	174	0	1082857642
174	190	0	1082857698
219	94	0	1082857705
238	174	0	1082857719
143	239	0	1082857769
238	174	0	1082857829
238	235	0	1082857872
219	94	0	1082857944
219	47	0	1082858053
219	94	0	1082858094
11	89	0	1082858194
219	94	0	1082858305
143	22	0	1082858322
219	94	0	1082858379
2	131	0	1082858391
219	94	0	1082858953
219	94	0	1082859027
219	94	0	1082859287
102	51	0	1082859332
143	31	0	1082859407
219	47	0	1082859432
143	47	0	1082859574
35	221	0	1082859615
219	94	0	1082859645
87	143	0	1082859659
219	94	0	1082859726
219	94	0	1082859918
219	94	0	1082860118
143	47	0	1082860509
219	47	0	1082860790
143	47	0	1082860797
219	94	0	1082860804
219	94	0	1082860821
219	47	0	1082860846
8	143	0	1082861016
143	240	0	1082861981
102	143	0	1082862422
8	215	0	1082864066
193	241	0	1082865811
193	198	0	1082865883
193	208	0	1082865959
193	181	0	1082866022
31	143	0	1082884311
31	242	0	1082884627
203	240	0	1082888509
62	126	0	1082889064
226	143	0	1082889614
193	208	0	1082892127
167	94	0	1082892914
62	126	0	1082893527
43	213	0	1082893941
40	31	0	1082896041
8	243	0	1082897248
244	190	0	1082897448
227	96	0	1082897735
210	227	0	1082900058
210	245	0	1082900273
18	51	0	1082900484
232	87	0	1082901293
33	241	0	1082901589
18	232	0	1082901823
126	62	0	1082903067
142	31	0	1082903365
142	94	0	1082903414
8	234	0	1082903701
8	176	0	1082903728
62	126	0	1082904405
31	87	0	1082904443
210	232	0	1082904660
87	31	0	1082905180
31	87	0	1082905403
246	247	0	1082905485
247	246	0	1082905594
175	247	0	1082905775
175	247	0	1082905996
210	231	0	1082906835
87	31	0	1082907073
175	247	0	1082907513
175	62	0	1082907564
31	87	0	1082907604
248	62	0	1082907659
40	249	0	1082908466
40	247	0	1082908469
94	167	0	1082908478
40	250	0	1082908483
33	241	0	1082908780
175	71	0	1082909224
43	87	0	1082910425
102	176	0	1082911127
102	85	0	1082911250
11	167	0	1082912011
50	85	0	1082912167
211	251	0	1082912491
175	62	0	1082912583
40	96	0	1082912703
167	94	0	1082912828
248	62	0	1082912857
211	33	0	1082912887
211	251	0	1082912906
175	62	0	1082912912
211	251	0	1082913095
175	62	0	1082913196
211	33	0	1082913248
248	62	0	1082913398
211	33	0	1082913658
102	62	0	1082913764
143	246	0	1082913805
203	50	0	1082913826
102	62	0	1082913867
100	207	0	1082913901
211	33	0	1082914140
211	251	0	1082914233
52	252	0	1082916335
8	250	0	1082916378
163	7	0	1082918030
7	163	0	1082918122
211	33	0	1082918510
43	87	0	1082918704
43	47	0	1082918867
43	87	0	1082918900
43	47	0	1082919038
253	7	0	1082919080
7	253	0	1082919151
43	87	0	1082919304
253	7	0	1082919355
94	167	0	1082919493
253	7	0	1082919678
7	253	0	1082919825
253	7	0	1082919945
7	253	0	1082919999
253	7	0	1082920139
0	254	0	1082921423
102	255	0	1082923038
142	31	0	1082923115
203	256	0	1082923740
51	47	0	1082924081
257	75	0	1082924255
167	94	0	1082924733
258	259	0	1082924980
260	255	0	1082925050
18	51	0	1082925105
203	80	0	1082925273
18	51	0	1082925285
258	255	0	1082925365
50	259	0	1082925518
259	50	0	1082925643
203	261	0	1082925647
18	51	0	1082925705
102	259	0	1082925723
262	253	0	1082925738
262	253	0	1082925911
203	50	0	1082925956
259	50	0	1082926164
203	50	0	1082926293
40	255	0	1082926464
